title,term,definition
Definition:Initial Segment,Segment,"Let ( S, ≼) be a well-ordered set.

Let a ∈ S.


The initial segment (of S) determined by a is defined as:

:S_a := { b ∈ S: b ≼ a  b  a }

which can also be rendered as:

:S_a := { b ∈ S: b ≺ a }


That is, S_a is the set of all elements of S that strictly precede a.

That is, S_a is the strict lower closure of a (in S).


By extension, S_a is described as an initial segment (of S).


=== Class Theoretical Definition ===
 
Let A be a class.

Let ≼ be a well-ordering on A.

Let a ∈ A.


The initial segment (of A) determined by a is defined as:

:A_a := { b ∈ S: b ≼ a  b  a }

which can also be rendered as:

:A_a := { b ∈ S: b ≺ a }"
Definition:Lower Closure/Element,Segment,"Let ( S, ≼) be an ordered set.

Let a ∈ S.


The lower closure of a (in S) is defined as:

:a^≼ := { b ∈ S: b ≼ a }


That is, a^≼ is the set of all elements of S that precede a.


=== Class Theory ===
 
Let A be a class under an ordering ≼.

Let a ∈ A.


The lower closure of a (in A) is defined as:

:a^≼ := { b ∈ A: b ≼ a }"
Definition:Submatrix,Segment,"Let 𝐀 be a matrix with m rows and n columns.


A submatrix of 𝐀 is a matrix formed by selecting from 𝐀:
:a subset of the rows
and:
:a subset of the columns
and forming a new matrix by using those entries, in the same relative positions, that appear in both the rows and columns of those selected."
Definition:Ellipse/Major Axis/Semi-Major Axis,Semimajor Axis,":

Consider an ellipse K.


A semi-major axis of K is either half of the major axis of K from its midpoint to its endpoint.


In the above diagram, O V_1 and O V_2 are the semi-major axes of K."
Definition:Semimajor Axis of Ellipsoid,Semimajor Axis,"Let ℰ be an ellipsoid.

A semimajor axis of ℰ is one of the two halves of the major axis of ℰ divided by its midpoint."
Definition:Separable Space,Separable,"A topological space T = ( S, τ) is separable  if and only if  there exists a countable subset of S which is everywhere dense in T.


=== Normed Vector Space ===
Let M = ( X, ‖ · ‖) be a normed vector space.

Let Y ⊆ X be a subset of X.

Let Y be countable set and (everywhere) dense in X.

In other words, suppose Y = { y_i : i ∈ℕ} such that:

:∀ x ∈ X : ∀ϵ∈ℝ_> 0 : ϵ > 0 : ∃ y_n ∈ℕ∈ Y : ‖ y_n - x ‖ < ϵ


Then X is separable.

 "
Definition:Second-Countable Space,Separable,"A topological space T = ( S, τ) is second-countable or satisfies the Second Axiom of Countability  if and only if  its topology has a countable basis."
Definition:Separable Element,Separable,"Let L/K be a field extension.

Let α∈ L.


Then α is separable over K  if and only if  its minimal polynomial over K is separable."
Definition:Separable Extension,Separable,"Let K be a field.

Let L/K be an algebraic field extension.


Then L/K is a separable extension  if and only if  every α∈ L is separable over K.

That is:
:For every α∈ L, its minimal polynomial over K is separable."
Definition:Separable Polynomial,Separable,"Let K be a field.

Let P (   )X ∈ K [ X ] be a polynomial of degree n.


=== Definition 1 ===
Let K be a field.

Let P (   )X ∈ K [ X ] be a polynomial of degree n.


P is separable  if and only if  its roots are distinct in an algebraic closure of K.


Category:Definitions/Separable Polynomials

=== Definition 2 ===
Let K be a field.

Let P (   )X ∈ K [ X ] be a polynomial of degree n.


P is separable  if and only if  it has no double roots in every field extension of K.


Category:Definitions/Separable Polynomials

=== Definition 3 ===
Let K be a field.

Let P (   )X ∈ K [ X ] be a polynomial of degree n.


P is separable  if and only if  it has n distinct roots in every field extension where P splits.


Category:Definitions/Separable Polynomials"
Definition:Separable Differential Equation,Separable,"A first order ordinary differential equation which can be expressed in the form:
:d yd x = g (   )x h (   )y
is known as a separable differential equation.


Its general solution is found by solving the integration:
:∫d y/h (   )y = ∫ g (   )x  d x + C


=== General Form ===
A first order ordinary differential equation which can be expressed in the form:
:g_1 (   )x h_1 (   )y + g_2 (   )x h_2 (   )y d yd x = 0
is known as a separable differential equation.


Its general solution is found by solving the integration:
:∫g_1 (   )x/g_2 (   )x d x + ∫h_2 (   )y/h_1 (   )y d y = C"
Definition:Separated Points,Separated,"Let ( S, τ) be a topological space.

Let x, y ∈ S such that both of the following hold:

:∃ U ∈τ: x ∈ U, y ∉ U
:∃ V ∈τ: y ∈ V, x ∉ V


Then x and y are separated points."
Definition:Separated Sets,Separated,"Let T = ( S, τ) be a topological space.

Let A, B ⊆ S.


=== Definition 1 ===
Let T = ( S, τ) be a topological space.

Let A, B ⊆ S.


A and B are separated (in T)  if and only if :
:A^- ∩ B = A ∩ B^- = ∅
where:
:A^- denotes the closure of A in T
:∅ denotes the empty set.


A and B are said to be separated sets (of T).

=== Definition 2 ===
Let T = ( S, τ) be a topological space.

Let A, B ⊆ S.


A and B are separated (in T)  if and only if  there exist U,V∈τ with:
:A ⊂ U and U ∩ B = ∅
:B ⊂ V and V ∩ A = ∅
where ∅ denotes the empty set.


A and B are said to be separated sets (of T).

Category:Definitions/Topology

A and B are said to be separated sets (of T)."
Definition:Points Separated by Neighborhoods/Neighborhoods,Separated,"Let T = ( S, τ) be a topological space.


Let x, y ∈ S such that:

:∃ N_x, N_y ⊆ S: ∃ U, V ∈τ: x ∈ U ⊆ N_x, y ∈ V ⊆ N_y: N_x ∩ N_y = ∅


That is, that x and y both have neighborhoods in T which are disjoint.


Then x and y are described as separated by neighborhoods.


Thus two points are separated by neighborhoods x and y  if and only if  the two singleton sets { x } and { y } are separated by neighborhoods as sets.

Category:Definitions/Separated by Neighborhoods"
Definition:Sets Separated by Neighborhoods/Neighborhoods,Separated,"Let T = ( S, τ) be a topological space.


Let A, B ⊆ S such that:
:∃ N_A, N_B ⊆ S: ∃ U, V ∈τ: A ⊆ U ⊆ N_A, B ⊆ V ⊆ N_B: N_A ∩ N_B = ∅


That is, that A and B both have neighborhoods in T which are disjoint.


Then A and B are described as separated by neighborhoods.


Category:Definitions/Separated by Neighborhoods"
Definition:Separated by Closed Neighborhoods/Points,Separated,"Let T = ( S, τ) be a topological space.


Let x, y ∈ S such that:

:∃ N_x, N_y ⊆ S: ∃ U, V ∈τ: x ⊆ U ⊆ N_x, y ⊆ V ⊆ N_y: N_x^- ∩ N_y^- = ∅

where N_x^- and N_y^- are the closures in T of N_x and N_y respectively.


That is, that x and y both have neighborhoods in T whose closures are disjoint.


Then x and y are described as separated by closed neighborhoods.


Thus two points are separated by closed neighborhoods x and y  if and only if  the two singleton sets { x } and { y } are separated (as sets) by closed neighborhoods."
Definition:Separated by Closed Neighborhoods/Sets,Separated,"Let T = ( S, τ) be a topological space.


Let A, B ⊆ S such that:
:∃ N_A, N_B ⊆ S: ∃ U, V ∈τ: A ⊆ U ⊆ N_A, B ⊆ V ⊆ N_B: N_A^- ∩ N_B^- = ∅
where N_A^- and N_B^- are the closures in T of N_A and N_B respectively.

That is, that A and B both have neighborhoods in T whose closures are disjoint.


Then A and B are described as separated by closed neighborhoods.


Category:Definitions/Separated by Closed Neighborhoods"
Definition:Hausdorff Space,Separated,"Let T = ( S, τ) be a topological space.


=== Definition 1 ===

Let T = ( S, τ) be a topological space.


( S, τ) is a Hausdorff space or T_2 space  if and only if :
:∀ x, y ∈ S, x  y: ∃ U, V ∈τ: x ∈ U, y ∈ V: U ∩ V = ∅ 

That is:
:for any two distinct elements x, y ∈ S there exist disjoint open sets U, V ∈τ containing x and y respectively.


That is:
:( S, τ) is a T_2 space  if and only if  every two elements in S are separated by open sets.

=== Definition 2 ===
Let T = ( S, τ) be a topological space.


( S, τ) is a Hausdorff space or T_2 space  if and only if  each point of S is the intersection of all its closed neighborhoods.

=== Definition 3 ===
Let T = ( S, τ) be a topological space.


( S, τ) is a Hausdorff space or T_2 space  if and only if :
:∀ x, y ∈ S, x  y: ∃ N_x, N_y ⊆ S: ∃ U, V ∈τ: x ∈ U ⊆ N_x, y ∈ V ⊆ N_y: N_x ∩ N_y = ∅

That is:
:for any two distinct elements x, y ∈ S there exist disjoint neighborhoods N_x, N_y ⊆ S containing x and y respectively.


That is:
:( S, τ) is a T_2 space  if and only if  every two elements in S are separated by neighborhoods."
Definition:Shear (Physics),Shear,"Shear is a type of deformation of a body in which some parallel planes remain parallel, but are relatively displaced in the direction parallel to those planes.


=== Shear Stress ===
Let B be a body.

Let a force 𝐅 be applied tangentially to a face F of B.

The shear stress on B is defined as 𝐅 divided by the area of F.


:

=== Shear Strain ===
Let B be a body.

Let a shear stress 𝐅 be applied to a face F of B.

The shear strain on B is defined as the angle θ, in radians, turned through by a line originally perpendicular to the direction of 𝐅.


:

:"
Definition:Shear (Geometry),Shear,"=== Plane Shear ===
A plane shear is a transformation of the points of the plane in which one straight line ℒ is fixed, and all other points move in a direction parallel to ℒ by a displacement proportional to their distance from ℒ.

=== Space Shear ===
A space shear is a transformation of the points of space in which one plane 𝒫 is fixed, and all other points move in a direction parallel to 𝒫 by a displacement proportional to their distance from 𝒫."
Definition:Polygon/Side,Side,":

The line segments which make up a polygon are known as its sides.

Thus, in the polygon above, the sides are identified as a, b, c, d and e."
Definition:Plane Surface/Side,Side,"From the definition of surface, it follows that a plane locally separates space into two sides.

Thus the sides of a plane are the parts of that space into which the plane separates it.


Category:Definitions/Surfaces"
Definition:Side of Surface,Side,"Let S be a surface.

By definition, S locally separates space into two sides.

Thus the sides of S are the parts of that space into which S separates it.


Category:Definitions/Surfaces"
Definition:Plane Number/Side,Side,"The side of a plane number is one of the (natural) numbers which are its divisors.


=== Example ===


Category:Definitions/Euclidean Number Theory"
Definition:Solid Number/Side,Side,"The side of a solid number is one of the (natural) numbers which are its divisors.


=== Example ===


Category:Definitions/Euclidean Number Theory"
Definition:Formal Language/Alphabet/Sign,Sign,"A sign of a formal language ℒ is a symbol whose primary purpose is to structure ℒ.

In building a formal language, signs form the hooks allowing the formal grammar to define the well-formed formulae of the formal language.


Common examples of signs are parentheses, ""("" and "")"", and the comma, "","".

The logical connectives are also signs.


Signs form part of the alphabet of ℒ.

Unlike the letters, they must be the same for each signature for ℒ."
Definition:Sign of Permutation,Sign,"Let n ∈ℕ be a natural number.

Let ℕ_n denote the set of natural numbers { 1, 2, …, n }.

Let ( x_1, x_2, …, x_n ) be an ordered n-tuple of real numbers.

Let π be a permutation of ℕ_n.

Let Δ_n (   )x_1, x_2, …, x_n be the product of differences of ( x_1, x_2, …, x_n ).

Let π·Δ_n (   )x_1, x_2, …, x_n be defined as:

:π·Δ_n (   )x_1, x_2, …, x_n := Δ_n (   )x_π(   )1, x_π(   )2, …, x_π(   )n


The sign of π∈ S_n is defined as:

:sgn(   )π = Δ_nπ·Δ_n    : Δ_n  0 
 0     : Δ_n = 0"
