title,term,definition
Definition:Summation/Vacuous Summation,Vacuous,"Take the summation:
:∑_Φ(   )j a_j
where Φ(   )j is a propositional function of j.

Suppose that there are no values of j for which Φ(   )j is true.

Then ∑_Φ(   )j a_j is defined as being 0.

This summation is called a vacuous summation.


This is because:
:∀ a: a + 0 = a
where a is a number.

Hence for all j for which Φ(   )j is false, the sum is unaffected.


This is most frequently seen in the form:
:∑_j  = m^n a_j = 0
where m > n.

In this case, j can not at the same time be both greater than or equal to m and less than or equal to n.


Some sources consider such a treatment as abuse of notation."
Definition:Continued Product/Vacuous Product,Vacuous,"Take the composite expressed as a continued product:
:∏_R (   )j a_j
where R (   )j is a propositional function of j.

Suppose that there are no values of j for which R (   )j is true.

Then ∏_R (   )j a_j is defined to be 1.

Beware: not zero.

This composite is called a vacuous product.


This is because:
:∀ a: a × 1 = a
where a is a number.

Hence for all j for which R (   )j is false, the value of the product is unaffected.


This is most frequently seen in the form:
:∏_j  = m^n a_j = 1
where m > n.

In this case, j can not at the same time be both greater than or equal to m and less than or equal to n."
Definition:Valid Argument,Valid,"A valid argument is a logical argument in which the premises provide conclusive reasons for the conclusion.


When an argument is valid, we may say one of the following:
* The conclusion follows from the premises;
* The premises entail the conclusion;
* The conclusion is true on the strength of the premises;
* The conclusion is drawn from the premises;
* The conclusion is deduced from the premises;
* The conclusion is derived from the premises.


=== Proof ===

If all the premises of a valid argument are true, then the conclusion must also therefore be true.

It is not possible for the premises of a valid argument to be true, but for the conclusion to be false.

A proof is a valid argument whose premises are all true.


Hence a valid argument that has one or more false premises is not a proof.


Suppose P is a proposition whose truth or falsehood is to be determined.

Constructing a valid argument upon a set of premises, all of which have previously been established as being true, is called proving P.


=== Formal Proof ===

Let 𝒫 be a proof system for a formal language ℒ.

Let 𝒫 be a proof system for a formal language ℒ.


Let ϕ be a WFF of ℒ.

A formal proof of ϕ in 𝒫 is a collection of axioms and rules of inference of 𝒫 that leads to the conclusion that ϕ is a theorem of 𝒫.


The term formal proof is also used to refer to specific presentations of such collections.

For example, the term applies to tableau proofs in natural deduction."
Definition:Formal Semantics/Valid,Valid,"Let ℒ be a formal language.

Part of specifying a formal semantics ℳ for ℒ is to define a notion of validity.


Concretely, a precise meaning needs to be assigned to the phrase:

:""The ℒ-WFF ϕ is valid in the ℳ-structure ℳ.""

It can be expressed symbolically as:

:ℳ_ℳϕ"
Definition:Variable/Value,Value,"A variable x may be (temporarily, conceptually) identified with a particular object.

If so, then that object is called the value of x."
Definition:Absolute Value,Value,"=== Definition 1 ===
Let x ∈ℝ be a real number.


The absolute value of x is denoted | x |, and is defined using the usual ordering on the real numbers as follows:
:| x | =  x     : x > 0 
 0     : x = 0 
 -x     : x < 0

=== Definition 2 ===
Let x ∈ℝ be a real number.

The absolute value of x is denoted | x |, and is defined as:

:| x | = +√(x^2)

where +√(x^2) is the positive square root of x^2."
Definition:Value of Continued Fraction,Value,"Let F be a field, such as the field of real numbers ℝ.


=== Finite Continued Fraction ===
Let F be a field, such as the field of real numbers ℝ.

Let n ≥ 0 be a natural number.

Let ⟨ a_k ⟩_0 ≤ k ≤ n be a finite continued fraction in F.

Let F = F ∪{∞} be extended by infinity.


=== Definition 1 ===

The value [ a_0, a_1, …, a_n ] ∈ F ∪{∞} is the right iteration of the binary operation:
:[ ·, ·]: F ×F→F:
:[ a, b ] = a +  1 b.
That is, it is recursively defined as:
:[ a_0, …, a_n ] =  
  a_0     : n = 0 

  a_0 +  1 [ a_1, …, a_n ]     : n > 0
or as:
:[ a_0, …, a_n ] = 
  a_0     : n = 0 
[ a_0, …, a_n - 2, a_n - 1 +  1 a_n]     : n > 0


=== Definition 2 ===

Let the matrix product:
:[ a_0   1;   1   0 ]⋯[ a_n   1;   1   0 ] = [ x_11 x_12; x_21 x_22 ]


The value of the finite continued fraction is x_11x_21

=== Infinite Continued Fraction ===
Let ( F, ‖ · ‖) be a valued field.

Let C = ⟨ a_n ⟩_n ≥ 0 be a infinite continued fraction in F.


Let C converge to x ∈ F:

Then x is the value of C."
Definition:Image (Relation Theory)/Mapping/Element,Value,"Let f: S → T be a mapping.

Let s ∈ S.

The image of s (under f) is defined as:

:Img( s ) = f (   )s = ⋃{ t ∈ T: ( s, t ) ∈ f }

That is, f (   )s is the element of the codomain of f related to s by f.


By the nature of a mapping, f (   )s is guaranteed to exist and to be unique for any given s in the domain of f."
Definition:Value of Game,Value,"Let G be a game.


The value of G is the payoff resulting from a solution of G."
Definition:Value (Physics),Value,"Let K be a physical constant.

The value of K is defined as the number of units of the specific physical quantity that go to make up K.


Category:Definitions/Physics"
Definition:Vanishing Ideal of Set of Prime Ideals,Vanishing Ideal,"Let A be a commutative ring with unity.

Let V ⊆Spec( A ) be a set of prime ideals of A.


Its vanishing ideal is its intersection, the set of elements of A that are in each 𝔭∈ V:
:I (   )V = ⋂ V"
Definition:Vanishing Ideal of Subset of Affine Space,Vanishing Ideal,"Let k be a field.

Let n ≥ 0 be a natural number.

Let k [ X_1, …, X_n ] be the polynomial ring in n variables over k.

Let S ⊆𝔸^n_k be a subset of the standard affine space over k.


Its vanishing ideal is the ideal:
:I (   )S = { f ∈ k [ X_1, …, X_n ] : ∀ x ∈ S : f (   )x = 0 }"
Definition:Graph (Graph Theory)/Vertex,Vertex," 

Let G = ( V, E ) be a graph.

The vertices (singular: vertex) are the elements of V.

Informally, the vertices are the points that are connected by the edges.


In the above, the vertices are the points A, B, C, D, E, F, G which are marked as dots."
Definition:Polygon/Vertex,Vertex,":

A corner of a polygon is known as a vertex.

Thus, in the polygon above, the vertices are A, B, C, D and E."
Definition:Polyhedron/Vertex,Vertex,The vertices of a polyhedron are the vertices of the polygons which constitute its faces.
Definition:Angle/Vertex,Vertex,The point at which the arms of an angle meet is known as the vertex of that angle.
Definition:Solid Angle/Vertex,Vertex,The common point through which pass the copunctal half-lines describing a solid angle is known as the vertex of that solid angle.
Definition:Cone (Geometry)/Apex,Vertex,"Consider a cone consisting of the set of all straight lines joining the boundary of a plane figure PQR to a point A not in the same plane of PQR:


:


In the above diagram, the point A is known as the apex of the cone."
Definition:Ellipse/Vertex,Vertex,":


Let K be an ellipse.

A vertex of K is either of the two endpoints of the major axis of K.


In the above diagram, V_1 and V_2 are the vertices of K."
Definition:Parabola/Vertex,Vertex,":


Let P be a parabola.

The vertex of P is the point where the axis intersects P.


In the above diagram, V is the vertex of P."
Definition:Walk (Graph Theory)/Closed,Walk,"A closed walk is a walk whose first vertex is the same as the last.

That is, it is a walk which ends where it starts."
Definition:Walk (Graph Theory)/Open,Walk,"An open walk is a walk whose first vertex and last vertex are distinct.

That is, it is a walk which ends on a different vertex from the one where it starts."
Definition:Directed Walk,Walk,"Let G = ( V, A ) be a digraph.


A directed walk in G is a finite or infinite sequence ⟨ x_k ⟩ such that:

:∀ k ∈ℕ: k + 1 ∈Dom( ⟨ x_k ⟩): ( x_k, x_k + 1) ∈ A"
Definition:Random Walk,Walk,"=== One-Dimensional Random Walk ===
Let ⟨ X_n ⟩_n ≥ 0 be a Markov chain whose state space is the set of integers ℤ.

Let ⟨ X_n ⟩ be such that X_n + 1 is an element of the set { X_n + 1, X_n, X_n - 1 }.


Then ⟨ X_n ⟩ is a one-dimensional random walk.

Category:Definitions/Random Walks
Category:Definitions/Markov Chains
Category:Definitions/Stochastic Processes"
Definition:Conditional/Language of Conditional/Weak,Weak,"In a conditional p  q, the statement q is weaker than p."
Definition:Initial Topology,Weak,"Let X be a set.

Let I be an indexing set.


Let ⟨( Y_i, τ_i )  ⟩_i ∈ I be an indexed family of topological spaces indexed by I.

Let ⟨ f_i: X → Y_i ⟩_i ∈ I be an indexed family of mappings indexed by I.


=== Definition 1 ===
Let X be a set.

Let I be an indexing set.


Let ⟨( Y_i, τ_i )  ⟩_i ∈ I be an indexed family of topological spaces indexed by I.

Let ⟨ f_i: X → Y_i ⟩_i ∈ I be an indexed family of mappings indexed by I.


Let:
:𝒮 = { f_i^-1[ U ]: i ∈ I, U ∈τ_i }
where f_i^-1[ U ] denotes the preimage of U under f_i.

The topology τ on X generated by 𝒮 is called the initial topology on X with respect to ⟨ f_i ⟩_i ∈ I.

=== Definition 2 ===
Let X be a set.

Let I be an indexing set.


Let ⟨( Y_i, τ_i )  ⟩_i ∈ I be an indexed family of topological spaces indexed by I.

Let ⟨ f_i: X → Y_i ⟩_i ∈ I be an indexed family of mappings indexed by I.


Let τ be the coarsest topology on X such that each f_i: X → Y_i is ( τ, τ_i )-continuous.

Then τ is known as the initial topology on X with respect to ⟨ f_i ⟩_i ∈ I."
Definition:Weakly Locally Compact Space,Weak,"Let T = ( S, τ) be a topological space.


Then T is weakly locally compact  if and only if  every point of S has a compact neighborhood."
Definition:Word (Abstract Algebra),Word,"Let ( M, ∘) be a magma.

Let S ⊆ M be a subset.

A word in S is the product of a finite number of elements of S.


The set of words in S is denoted W (   )S:
:W (   )S := { s_1 ∘ s_2 ∘⋯∘ s_n: n ∈ℕ_>0: s_i ∈ S, 1 ≤ i ≤ n }


Note that there is nothing in this definition preventing any of the elements of S being repeated, neither is anything said about the order of these elements.


=== Monoid ===
Let ( M, ∘) be a monoid whose identity element is e.

Let S ⊆ M be a subset of M.

The set of words in S is denoted and defined:
:W (   )S := {∑_i  = 1^r n_i · s_i : r ∈ℕ, n_i ∈ℕ, s_i ∈ S }
where:
:n_i · s_i denotes the power of s_i:
::n · a = 
e     : n = 0 
( ( n - 1 ) · a ) ∘ a     : n > 0
:∑_i  = 1^r n_i · s_i := ( n_1 · s_1 ) ∘( n_2 · s_2 ) ∘⋯∘( n_r · s_r )"
Definition:Ordered Tuple,Word,"Let n ∈ℕ be a natural number.

Let ℕ^*_n be the first n non-zero natural numbers:
:ℕ^*_n := { 1, 2, …, n }


=== Definition 1 ===
Let n ∈ℕ be a natural number.

Let ℕ^*_n be the first n non-zero natural numbers:
:ℕ^*_n := { 1, 2, …, n }


An ordered tuple (of length n) is a finite sequence whose domain is ℕ^*_n.

=== Definition 2 ===
Let n ∈ℕ be a natural number.

Let ℕ_n denote the first n non-zero natural numbers:
:ℕ_n := { 1, 2, …, n }


Let ⟨ S_i ⟩_i ∈ℕ_n be a family of sets indexed by ℕ_n.

Let ∏_i ∈ℕ_n S_i be the Cartesian product of ⟨ S_i ⟩_i ∈ℕ_n.

An ordered tuple (of length n) of ⟨ S_i ⟩ is an element of ∏_i ∈ℕ_n S_i.

=== Ordered Tuple on Set ===
Let S be a set.

Let s: ℕ^*_n → S be an ordered tuple.


Then s is called an ordered tuple on S, its codomain.

=== Empty Ordered Tuple ===
Let S be a set.

The empty ordered tuple on S is the empty mapping:

:∅→ S

from the empty set ∅ to S.


It is justified to call this an ordered tuple because the ""first 0 non-zero natural numbers"" form the empty set:

:ℕ^*_0 = ∅

=== Ordered Tuple Defined by Sequence ===
Let ⟨ a_k ⟩_k ∈ A be a finite sequence of n terms.

Let σ be a permutation of A.


Then the ordered n-tuple defined by the sequence ⟨ a_σ(   )k⟩_k ∈ A is the ordered n-tuple:
:⟨ a_σ(   )τ(   )j⟩_1 ≤ j ≤ n
where τ is the unique isomorphism from the totally ordered set [ 1  . . ]n onto the totally ordered set A.


 "
